Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
33670NV1050004,Silver,-2340.7974999999997,0,0,2,1,Rx Specialty
33670NV1050010,Silver,7150,4000,0,0,1,
33670NV1050010,Silver,7018.465,3868.465,0,1,1,Lab
33670NV1050010,Silver,-1308.9569999999985,0,0,2,1,Rx Specialty
33670NV1050012,Silver,7150,2750,0,0,1,
33670NV1050012,Silver,7018.465,2618.465,0,1,1,Lab
33670NV1050012,Silver,-433.9569999999994,0,0,2,1,Rx Specialty
95865NV0030052,Bronze,7150,6500,500,0,1,
95865NV0030052,Bronze,7110.0,6500,500,1,1,Lab
95865NV0030052,Bronze,1140.5035000000007,6000,0,2,1,Rx Specialty
95865NV0030052,Bronze,1115.5035000000007,6000,0,3,1,Rx Generic
95865NV0030052,Bronze,1015.5035000000007,6000,0,4,1,Specialist
95865NV0030052,Bronze,-233.9514999999992,4750.545,0,5,1,Advanced Imaging
95865NV0030053,Bronze,7150,6600,500,0,1,
95865NV0030053,Bronze,7018.465,6468.465,500,1,1,Lab
95865NV0030053,Bronze,1048.9685000000009,5968.465,0,2,1,Rx Specialty
95865NV0030053,Bronze,1023.9685000000009,5968.465,0,3,1,Rx Generic
95865NV0030053,Bronze,923.9685000000009,5968.465,0,4,1,Specialist
95865NV0030053,Bronze,-325.48649999999907,4719.01,0,5,1,Advanced Imaging
95865NV0030055,Bronze,7150,6000,500,0,1,
95865NV0030055,Bronze,7018.465,5868.465,500,1,1,Lab
95865NV0030055,Bronze,1048.9685000000009,5368.465,0,2,1,Rx Specialty
95865NV0030055,Bronze,1023.9685000000009,5368.465,0,3,1,Rx Generic
95865NV0030055,Bronze,938.9685000000009,5368.465,0,4,1,Specialist
95865NV0030055,Bronze,-310.48649999999907,4119.01,0,5,1,Advanced Imaging
16698NV0450028,Bronze,7150,7150,0,0,1,
16698NV0450028,Bronze,7150,7150,0,1,1,Lab
16698NV0450028,Bronze,0,0,0,2,1,Rx Specialty
95865NV0030023,Catastrophic,7150,7150,0,0,1,
95865NV0030023,Catastrophic,7150,7150,0,1,1,Lab
95865NV0030023,Catastrophic,0,0,0,2,1,Rx Specialty
95865NV0030045,Gold,4000,3000,0,0,1,
95865NV0030045,Gold,3990.0,3000,0,1,1,Lab
95865NV0030045,Gold,243.66899999999987,3000,0,2,1,Rx Specialty
95865NV0030045,Gold,218.66899999999987,3000,0,3,1,Rx Generic
95865NV0030045,Gold,203.66899999999987,3000,0,4,1,Specialist
95865NV0030045,Gold,-1045.786,1750.545,0,5,1,Advanced Imaging
16698NV0450045,Gold,6100,0,0,0,1,
16698NV0450045,Gold,6100,0,0,1,1,Lab
16698NV0450045,Gold,480.5035000000007,0,0,2,1,Rx Specialty
16698NV0450045,Gold,465.5035000000007,0,0,3,1,Rx Generic
16698NV0450045,Gold,365.5035000000007,0,0,4,1,Specialist
16698NV0450045,Gold,-134.4964999999993,0,0,5,1,Advanced Imaging
95865NV0030014,Silver,6250,4000,250,0,1,
95865NV0030014,Silver,6225.0,4000,250,1,1,Lab
95865NV0030014,Silver,430.5035000000007,3750,0,2,1,Rx Specialty
95865NV0030014,Silver,405.5035000000007,3750,0,3,1,Rx Generic
95865NV0030014,Silver,335.5035000000007,3750,0,4,1,Specialist
95865NV0030014,Silver,-913.9514999999992,2500.545,0,5,1,Advanced Imaging
95865NV0030018,Silver,7000,3000,250,0,1,
95865NV0030018,Silver,6975.0,3000,250,1,1,Lab
95865NV0030018,Silver,1180.5035000000007,2750,0,2,1,Rx Specialty
95865NV0030018,Silver,1155.5035000000007,2750,0,3,1,Rx Generic
95865NV0030018,Silver,1115.5035000000007,2750,0,4,1,Specialist
95865NV0030018,Silver,-133.9514999999992,1500.545,0,5,1,Advanced Imaging
95865NV0030019,Silver,6250,3000,250,0,1,
95865NV0030019,Silver,6225.0,3000,250,1,1,Lab
95865NV0030019,Silver,430.5035000000007,2750,0,2,1,Rx Specialty
95865NV0030019,Silver,405.5035000000007,2750,0,3,1,Rx Generic
95865NV0030019,Silver,325.5035000000007,2750,0,4,1,Specialist
95865NV0030019,Silver,-923.9514999999992,1500.545,0,5,1,Advanced Imaging
95865NV0030047,Silver,6600,5000,250,0,1,
95865NV0030047,Silver,6575.0,5000,250,1,1,Lab
95865NV0030047,Silver,780.5035000000007,4750,0,2,1,Rx Specialty
95865NV0030047,Silver,755.5035000000007,4750,0,3,1,Rx Generic
95865NV0030047,Silver,670.5035000000007,4750,0,4,1,Specialist
95865NV0030047,Silver,-578.9514999999992,3500.545,0,5,1,Advanced Imaging
95865NV0030048,Silver,6850,4500,250,0,1,
95865NV0030048,Silver,6825.0,4500,250,1,1,Lab
95865NV0030048,Silver,1030.5035000000007,4250,0,2,1,Rx Specialty
95865NV0030048,Silver,1005.5035000000007,4250,0,3,1,Rx Generic
95865NV0030048,Silver,975.5035000000007,4250,0,4,1,Specialist
95865NV0030048,Silver,-273.9514999999992,3000.545,0,5,1,Advanced Imaging
16698NV0450020,Silver,6000,5000,0,0,1,
16698NV0450020,Silver,6000,5000,0,1,1,Lab
16698NV0450020,Silver,-1746.3310000000001,0,0,2,1,Rx Specialty
16698NV0450042,Silver,6850,4000,0,0,1,
16698NV0450042,Silver,6850,4000,0,1,1,Lab
16698NV0450042,Silver,640.2517500000004,0,0,2,1,Rx Specialty
16698NV0450042,Silver,625.2517500000004,0,0,3,1,Rx Generic
16698NV0450042,Silver,582.5085000000004,0,0,4,1,Specialist
16698NV0450042,Silver,395.0902500000004,0,0,5,1,Advanced Imaging
16698NV0450042,Silver,395.0902500000004,0,0,6,2,Lab
16698NV0450042,Silver,352.34700000000043,0,0,7,2,Specialist
16698NV0450042,Silver,352.34700000000043,0,0,8,3,Lab
16698NV0450042,Silver,-2184.5414999999994,0,0,9,3,Rx Specialty
16698NV0450008,Bronze,6550,6000,0,0,1,
16698NV0450008,Bronze,6550,6000,0,1,1,Lab
16698NV0450008,Bronze,-1996.3310000000001,0,0,2,1,Rx Specialty
16698NV0450027,Bronze,7150,7150,0,0,1,
16698NV0450027,Bronze,7150,7150,0,1,1,Lab
16698NV0450027,Bronze,0,0,0,2,1,Rx Specialty
16698NV0450030,Bronze,7000,6500,500,0,1,
16698NV0450030,Bronze,7000,6500,500,1,1,Lab
16698NV0450030,Bronze,-2615.8274999999994,6000,0,2,1,Rx Specialty
16698NV0450044,Gold,6100,0,0,0,1,
16698NV0450044,Gold,6100,0,0,1,1,Lab
16698NV0450044,Gold,480.5035000000007,0,0,2,1,Rx Specialty
16698NV0450044,Gold,465.5035000000007,0,0,3,1,Rx Generic
16698NV0450044,Gold,365.5035000000007,0,0,4,1,Specialist
16698NV0450044,Gold,-134.4964999999993,0,0,5,1,Advanced Imaging
16698NV0450013,Silver,6000,5000,0,0,1,
16698NV0450013,Silver,6000,5000,0,1,1,Lab
16698NV0450013,Silver,-1746.3310000000001,0,0,2,1,Rx Specialty
16698NV0450041,Silver,6850,4000,0,0,1,
16698NV0450041,Silver,6850,4000,0,1,1,Lab
16698NV0450041,Silver,640.2517500000004,0,0,2,1,Rx Specialty
16698NV0450041,Silver,625.2517500000004,0,0,3,1,Rx Generic
16698NV0450041,Silver,582.5085000000004,0,0,4,1,Specialist
16698NV0450041,Silver,395.0902500000004,0,0,5,1,Advanced Imaging
16698NV0450041,Silver,395.0902500000004,0,0,6,2,Lab
16698NV0450041,Silver,352.34700000000043,0,0,7,2,Specialist
16698NV0450041,Silver,352.34700000000043,0,0,8,3,Lab
16698NV0450041,Silver,-2184.5414999999994,0,0,9,3,Rx Specialty
77552OH0010109,Bronze,6850,6650,0,0,1,
77552OH0010109,Bronze,6718.465,6518.465,0,1,1,Lab
77552OH0010109,Bronze,-774.1970000000001,6518.465,0,2,1,Rx Specialty
77552OH0020109,Bronze,6850,6650,0,0,1,
77552OH0020109,Bronze,6718.465,6518.465,0,1,1,Lab
77552OH0020109,Bronze,-774.1970000000001,6518.465,0,2,1,Rx Specialty
77552OH0030003,Bronze,7150,6650,0,0,1,
77552OH0030003,Bronze,7018.465,6518.465,0,1,1,Lab
77552OH0030003,Bronze,-4995.9355,0,0,2,1,Rx Specialty
29276OH0740018,Bronze,6550,6550,0,0,1,
29276OH0740018,Bronze,6418.465,6418.465,0,1,1,Lab
29276OH0740018,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0740019,Bronze,7150,5150,0,0,1,
29276OH0740019,Bronze,7018.465,5018.465,0,1,1,Lab
29276OH0740019,Bronze,-3485.276,0,0,2,1,Rx Specialty
29276OH0740021,Bronze,7150,6800,0,0,1,
29276OH0740021,Bronze,7018.465,6668.465,0,1,1,Lab
29276OH0740021,Bronze,-4475.276,0,0,2,1,Rx Specialty
29276OH0740031,Bronze,7150,5850,0,0,1,
29276OH0740031,Bronze,7018.465,5718.465,0,1,1,Lab
29276OH0740031,Bronze,-3905.276,0,0,2,1,Rx Specialty
29276OH0920035,Bronze,7150,5000,0,0,1,
29276OH0920035,Bronze,7018.465,4868.465,0,1,1,Lab
29276OH0920035,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920050,Bronze,7150,5200,0,0,1,
29276OH0920050,Bronze,7018.465,5068.465,0,1,1,Lab
29276OH0920050,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920065,Bronze,7150,7150,0,0,1,
29276OH0920065,Bronze,7018.465,7018.465,0,1,1,Lab
29276OH0920065,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920199,Bronze,6550,6550,0,0,1,
29276OH0920199,Bronze,6418.465,6418.465,0,1,1,Lab
29276OH0920199,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0740017,Catastrophic,7150,7150,0,0,1,
29276OH0740017,Catastrophic,7018.465,7018.465,0,1,1,Lab
29276OH0740017,Catastrophic,0.0,0,0,2,1,Rx Specialty
77552OH0010019,Gold,2500,1000,0,0,1,
77552OH0010019,Gold,2368.465,868.465,0,1,1,Lab
77552OH0010019,Gold,-5124.197,868.465,0,2,1,Rx Specialty
77552OH0020019,Gold,2500,1000,0,0,1,
77552OH0020019,Gold,2368.465,868.465,0,1,1,Lab
77552OH0020019,Gold,-5124.197,868.465,0,2,1,Rx Specialty
77552OH0030001,Gold,4750,1250,0,0,1,
77552OH0030001,Gold,4618.465,1118.465,0,1,1,Lab
77552OH0030001,Gold,-1001.0314999999991,1118.465,0,2,1,Rx Specialty
29276OH0920140,Gold,4200,1450,600,0,1,
29276OH0920140,Gold,4068.465,1318.465,600,1,1,Lab
29276OH0920140,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
77552OH0010064,Silver,6400,3300,0,0,1,
77552OH0010064,Silver,6268.465,3168.465,0,1,1,Lab
77552OH0010064,Silver,-1224.1970000000001,3168.465,0,2,1,Rx Specialty
77552OH0020064,Silver,6400,3300,0,0,1,
77552OH0020064,Silver,6268.465,3168.465,0,1,1,Lab
77552OH0020064,Silver,-1224.1970000000001,3168.465,0,2,1,Rx Specialty
77552OH0030002,Silver,7150,3500,0,0,1,
77552OH0030002,Silver,7018.465,3368.465,0,1,1,Lab
77552OH0030002,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
77552OH0040001,Silver,7000,6150,0,0,1,
77552OH0040001,Silver,6868.465,6018.465,0,1,1,Lab
77552OH0040001,Silver,-1056.9784999999993,0,0,2,1,Rx Specialty
29276OH0740023,Silver,6000,3000,0,0,1,
29276OH0740023,Silver,5868.465,2868.465,0,1,1,Lab
29276OH0740023,Silver,-3345.276,0,0,2,1,Rx Specialty
29276OH0740024,Silver,6550,2700,0,0,1,
29276OH0740024,Silver,6418.465,2568.465,0,1,1,Lab
29276OH0740024,Silver,-2615.276,0,0,2,1,Rx Specialty
29276OH0740025,Silver,6500,4050,0,0,1,
29276OH0740025,Silver,6368.465,3918.465,0,1,1,Lab
29276OH0740025,Silver,2450.0,0,0,2,1,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,3,1,Rx Generic
29276OH0740025,Silver,2435.0,0,0,4,1,Specialist
29276OH0740025,Silver,2435.0,0,0,5,1,Advanced Imaging
29276OH0740025,Silver,2435.0,0,0,6,2,Lab
29276OH0740025,Silver,2435.0,0,0,7,2,Specialist
29276OH0740025,Silver,2435.0,0,0,8,3,Lab
29276OH0740025,Silver,2435.0,0,0,9,3,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,10,3,Specialist
29276OH0740025,Silver,2435.0,0,0,11,4,Lab
29276OH0740025,Silver,2435.0,0,0,12,4,Specialist
29276OH0740025,Silver,2435.0,0,0,13,5,Lab
29276OH0740025,Silver,2435.0,0,0,14,3,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,15,5,Specialist
29276OH0740025,Silver,2435.0,0,0,16,6,Lab
29276OH0740025,Silver,2435.0,0,0,17,6,Specialist
29276OH0740025,Silver,2435.0,0,0,18,7,Lab
29276OH0740025,Silver,2435.0,0,0,19,7,Advanced Imaging
29276OH0740025,Silver,2435.0,0,0,20,7,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,21,7,Specialist
29276OH0740025,Silver,2435.0,0,0,22,8,Lab
29276OH0740025,Silver,2435.0,0,0,23,8,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,24,8,Specialist
29276OH0740025,Silver,2435.0,0,0,25,9,Lab
29276OH0740025,Silver,2435.0,0,0,26,9,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,27,9,Specialist
29276OH0740025,Silver,2435.0,0,0,28,10,Lab
29276OH0740025,Silver,2435.0,0,0,29,10,Advanced Imaging
29276OH0740025,Silver,2435.0,0,0,30,10,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,31,10,Specialist
29276OH0740025,Silver,2435.0,0,0,32,11,Lab
29276OH0740025,Silver,2435.0,0,0,33,11,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,34,11,Specialist
29276OH0740025,Silver,2435.0,0,0,35,12,Lab
29276OH0740025,Silver,2435.0,0,0,36,12,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,37,12,Specialist
29276OH0740025,Silver,2435.0,0,0,38,13,Lab
29276OH0740025,Silver,2435.0,0,0,39,13,Advanced Imaging
29276OH0740025,Silver,2435.0,0,0,40,13,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,41,13,Specialist
29276OH0740025,Silver,2435.0,0,0,42,14,Lab
29276OH0740025,Silver,2435.0,0,0,43,14,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,44,14,Specialist
29276OH0740025,Silver,2435.0,0,0,45,15,Lab
29276OH0740025,Silver,2435.0,0,0,46,15,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,47,15,Specialist
29276OH0740025,Silver,2435.0,0,0,48,16,Lab
29276OH0740025,Silver,2435.0,0,0,49,16,Rx Specialty
29276OH0740025,Silver,2435.0,0,0,50,16,Specialist
29276OH0740026,Silver,7150,2000,0,0,1,
29276OH0740026,Silver,7018.465,1868.465,0,1,1,Lab
29276OH0740026,Silver,-1595.2759999999998,0,0,2,1,Rx Specialty
29276OH0740027,Silver,7150,2500,0,0,1,
29276OH0740027,Silver,7018.465,2368.465,0,1,1,Lab
29276OH0740027,Silver,-1895.2759999999998,0,0,2,1,Rx Specialty
29276OH0740029,Silver,5700,3500,1000,0,1,
29276OH0740029,Silver,5568.465,3368.465,1000,1,1,Lab
29276OH0740029,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920080,Silver,5250,4250,1000,0,1,
29276OH0920080,Silver,5118.465,4118.465,1000,1,1,Lab
29276OH0920080,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920110,Silver,7150,2850,0,0,1,
29276OH0920110,Silver,7018.465,2718.465,0,1,1,Lab
29276OH0920110,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920157,Silver,6750,5300,0,0,1,
29276OH0920157,Silver,6618.465,5168.465,0,1,1,Lab
29276OH0920157,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920220,Silver,5000,3200,0,0,1,
29276OH0920220,Silver,4868.465,3068.465,0,1,1,Lab
29276OH0920220,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920262,Silver,5700,3500,1000,0,1,
29276OH0920262,Silver,5568.465,3368.465,1000,1,1,Lab
29276OH0920262,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920033,Bronze,7150,5000,0,0,1,
29276OH0920033,Bronze,7018.465,4868.465,0,1,1,Lab
29276OH0920033,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920048,Bronze,7150,5200,0,0,1,
29276OH0920048,Bronze,7018.465,5068.465,0,1,1,Lab
29276OH0920048,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920063,Bronze,7150,7150,0,0,1,
29276OH0920063,Bronze,7018.465,7018.465,0,1,1,Lab
29276OH0920063,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920197,Bronze,6550,6550,0,0,1,
29276OH0920197,Bronze,6418.465,6418.465,0,1,1,Lab
29276OH0920197,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080039,Bronze,6400,6400,0,0,1,
99969OH0080039,Bronze,6268.465,6268.465,0,1,1,Lab
99969OH0080039,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080040,Bronze,7150,7150,0,0,1,
99969OH0080040,Bronze,7018.465,7018.465,0,1,1,Lab
99969OH0080040,Bronze,0.0,0,0,2,1,Rx Specialty
41047OH0010004,Gold,6350,1000,500,0,1,
41047OH0010004,Gold,6218.465,868.465,500,1,1,Lab
41047OH0010004,Gold,248.96850000000086,368.46500000000003,0,2,1,Rx Specialty
41047OH0010004,Gold,238.96850000000086,368.46500000000003,0,3,1,Rx Generic
41047OH0010004,Gold,-45.986499999999126,83.51000000000005,0,4,1,Specialist
29276OH0920138,Gold,4200,1450,600,0,1,
29276OH0920138,Gold,4068.465,1318.465,600,1,1,Lab
29276OH0920138,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
99969OH0080035,Gold,6750,1200,0,0,1,
99969OH0080035,Gold,6618.465,1068.465,0,1,1,Lab
99969OH0080035,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
41047OH0010018,Silver,6500,5500,0,0,1,
41047OH0010018,Silver,6368.465,5368.465,0,1,1,Lab
41047OH0010018,Silver,-1672.638,0,0,2,1,Rx Specialty
41047OH0010019,Silver,6500,6500,0,0,1,
41047OH0010019,Silver,6368.465,6368.465,0,1,1,Lab
41047OH0010019,Silver,0.0,0,0,2,1,Rx Specialty
41047OH0010021,Silver,6500,4500,0,0,1,
41047OH0010021,Silver,6368.465,4368.465,0,1,1,Lab
41047OH0010021,Silver,-872.6379999999999,0,0,2,1,Rx Specialty
41047OH0010024,Silver,7150,3500,0,0,1,
41047OH0010024,Silver,7018.465,3368.465,0,1,1,Lab
41047OH0010024,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
41047OH0020018,Silver,6500,5500,0,0,1,
41047OH0020018,Silver,6368.465,5368.465,0,1,1,Lab
41047OH0020018,Silver,-1672.638,0,0,2,1,Rx Specialty
41047OH0020019,Silver,6500,6500,0,0,1,
41047OH0020019,Silver,6368.465,6368.465,0,1,1,Lab
41047OH0020019,Silver,0.0,0,0,2,1,Rx Specialty
41047OH0020020,Silver,6500,4500,0,0,1,
41047OH0020020,Silver,6368.465,4368.465,0,1,1,Lab
41047OH0020020,Silver,-872.6379999999999,0,0,2,1,Rx Specialty
41047OH0030018,Silver,6500,5500,0,0,1,
41047OH0030018,Silver,6368.465,5368.465,0,1,1,Lab
41047OH0030018,Silver,-1672.638,0,0,2,1,Rx Specialty
41047OH0030019,Silver,6500,6500,0,0,1,
41047OH0030019,Silver,6368.465,6368.465,0,1,1,Lab
41047OH0030019,Silver,0.0,0,0,2,1,Rx Specialty
41047OH0030020,Silver,6500,4500,0,0,1,
41047OH0030020,Silver,6368.465,4368.465,0,1,1,Lab
41047OH0030020,Silver,-872.6379999999999,0,0,2,1,Rx Specialty
29276OH0920078,Silver,5250,4250,1000,0,1,
29276OH0920078,Silver,5118.465,4118.465,1000,1,1,Lab
29276OH0920078,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920108,Silver,7150,2850,0,0,1,
29276OH0920108,Silver,7018.465,2718.465,0,1,1,Lab
29276OH0920108,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920155,Silver,6750,5300,0,0,1,
29276OH0920155,Silver,6618.465,5168.465,0,1,1,Lab
29276OH0920155,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920218,Silver,5000,3200,0,0,1,
29276OH0920218,Silver,4868.465,3068.465,0,1,1,Lab
29276OH0920218,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920260,Silver,5700,3500,1000,0,1,
29276OH0920260,Silver,5568.465,3368.465,1000,1,1,Lab
29276OH0920260,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
99969OH0080036,Silver,7150,1750,0,0,1,
99969OH0080036,Silver,7018.465,1618.465,0,1,1,Lab
99969OH0080036,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
99969OH0080037,Silver,4000,4000,0,0,1,
99969OH0080037,Silver,3868.465,3868.465,0,1,1,Lab
99969OH0080037,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920302,Bronze,7150,5000,0,0,1,
29276OH0920302,Bronze,7018.465,4868.465,0,1,1,Lab
29276OH0920302,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920313,Bronze,7150,5200,0,0,1,
29276OH0920313,Bronze,7018.465,5068.465,0,1,1,Lab
29276OH0920313,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920324,Bronze,7150,7150,0,0,1,
29276OH0920324,Bronze,7018.465,7018.465,0,1,1,Lab
29276OH0920324,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920377,Bronze,6550,6550,0,0,1,
29276OH0920377,Bronze,6418.465,6418.465,0,1,1,Lab
29276OH0920377,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0100006,Bronze,7150,5000,0,0,1,
99969OH0100006,Bronze,7018.465,4868.465,0,1,1,Lab
99969OH0100006,Bronze,-2347.3624999999993,4868.465,0,2,1,Rx Specialty
99969OH0100007,Bronze,6400,6400,0,0,1,
99969OH0100007,Bronze,6268.465,6268.465,0,1,1,Lab
99969OH0100007,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0100008,Bronze,7150,7150,0,0,1,
99969OH0100008,Bronze,7018.465,7018.465,0,1,1,Lab
99969OH0100008,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0100010,Catastrophic,7150,7150,0,0,1,
99969OH0100010,Catastrophic,7018.465,7018.465,0,1,1,Lab
99969OH0100010,Catastrophic,0.0,0,0,2,1,Rx Specialty
29276OH0920357,Gold,4200,1450,600,0,1,
29276OH0920357,Gold,4068.465,1318.465,600,1,1,Lab
29276OH0920357,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
99969OH0100001,Gold,6750,1200,0,0,1,
99969OH0100001,Gold,6618.465,1068.465,0,1,1,Lab
99969OH0100001,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
29276OH0920335,Silver,5250,4250,1000,0,1,
29276OH0920335,Silver,5118.465,4118.465,1000,1,1,Lab
29276OH0920335,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920346,Silver,7150,2850,0,0,1,
29276OH0920346,Silver,7018.465,2718.465,0,1,1,Lab
29276OH0920346,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920368,Silver,6750,5300,0,0,1,
29276OH0920368,Silver,6618.465,5168.465,0,1,1,Lab
29276OH0920368,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920386,Silver,5000,3200,0,0,1,
29276OH0920386,Silver,4868.465,3068.465,0,1,1,Lab
29276OH0920386,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920395,Silver,5700,3500,1000,0,1,
29276OH0920395,Silver,5568.465,3368.465,1000,1,1,Lab
29276OH0920395,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
99969OH0100002,Silver,7150,1750,0,0,1,
99969OH0100002,Silver,7018.465,1618.465,0,1,1,Lab
99969OH0100002,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
99969OH0100003,Silver,7150,2400,0,0,1,
99969OH0100003,Silver,7018.465,2268.465,0,1,1,Lab
99969OH0100003,Silver,1457.362,0,0,2,1,Rx Specialty
99969OH0100003,Silver,1450.5790000000002,0,0,3,1,Rx Generic
99969OH0100003,Silver,1393.5880000000002,0,0,4,1,Specialist
99969OH0100003,Silver,1143.6970000000001,0,0,5,1,Advanced Imaging
99969OH0100003,Silver,1117.39,0,0,6,2,Lab
99969OH0100003,Silver,1060.3990000000001,0,0,7,2,Specialist
99969OH0100003,Silver,1034.092,0,0,8,3,Lab
99969OH0100003,Silver,-2348.426,0,0,9,3,Rx Specialty
99969OH0100004,Silver,4000,4000,0,0,1,
99969OH0100004,Silver,3868.465,3868.465,0,1,1,Lab
99969OH0100004,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920011,Bronze,7150,5000,0,0,1,
29276OH0920011,Bronze,7018.465,4868.465,0,1,1,Lab
29276OH0920011,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920013,Bronze,7150,5200,0,0,1,
29276OH0920013,Bronze,7018.465,5068.465,0,1,1,Lab
29276OH0920013,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920015,Bronze,7150,7150,0,0,1,
29276OH0920015,Bronze,7018.465,7018.465,0,1,1,Lab
29276OH0920015,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920195,Bronze,6550,6550,0,0,1,
29276OH0920195,Bronze,6418.465,6418.465,0,1,1,Lab
29276OH0920195,Bronze,0.0,0,0,2,1,Rx Specialty
64353OH0010003,Bronze,7150,6650,0,0,1,
64353OH0010003,Bronze,7018.465,6518.465,0,1,1,Lab
64353OH0010003,Bronze,-5606.594999999999,0,0,2,1,Rx Specialty
64353OH0030002,Bronze,7150,6650,0,0,1,
64353OH0030002,Bronze,7018.465,6518.465,0,1,1,Lab
64353OH0030002,Bronze,-4995.9355,0,0,2,1,Rx Specialty
29276OH0920023,Gold,4200,1450,600,0,1,
29276OH0920023,Gold,4068.465,1318.465,600,1,1,Lab
29276OH0920023,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
64353OH0010001,Gold,7150,1025,0,0,1,
64353OH0010001,Gold,7135.0,1025,0,1,1,Lab
64353OH0010001,Gold,1515.5035000000007,1025,0,2,1,Rx Specialty
64353OH0010001,Gold,1500.5035000000007,1025,0,3,1,Rx Generic
64353OH0010001,Gold,1465.5035000000007,1025,0,4,1,Specialist
64353OH0010001,Gold,395.61250000000064,0,0,5,1,Advanced Imaging
64353OH0010001,Gold,380.61250000000064,0,0,6,2,Lab
64353OH0010001,Gold,345.61250000000064,0,0,7,2,Specialist
64353OH0010001,Gold,330.61250000000064,0,0,8,3,Lab
64353OH0010001,Gold,-4743.164499999999,0,0,9,3,Rx Specialty
29276OH0920017,Silver,5250,4250,1000,0,1,
29276OH0920017,Silver,5118.465,4118.465,1000,1,1,Lab
29276OH0920017,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920021,Silver,7150,2850,0,0,1,
29276OH0920021,Silver,7018.465,2718.465,0,1,1,Lab
29276OH0920021,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920153,Silver,6750,5300,0,0,1,
29276OH0920153,Silver,6618.465,5168.465,0,1,1,Lab
29276OH0920153,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920216,Silver,5000,3200,0,0,1,
29276OH0920216,Silver,4868.465,3068.465,0,1,1,Lab
