Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
41047OH0030019,Silver,-420.0,0,0,22,7,Advanced Imaging
41047OH0030020,Silver,-35.30336779999878,0,0,45,15,Specialist
29276OH0920078,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920108,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920155,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920218,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920260,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
99969OH0080036,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
99969OH0080037,Silver,0.0,0,0,9,3,Inpatient Physician
29276OH0920302,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920313,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920324,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920377,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0100006,Bronze,-19.79802160000027,0,0,30,10,Specialist
99969OH0100007,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0100008,Bronze,0.0,0,0,21,7,Inpatient Physician
99969OH0100010,Catastrophic,0.0,0,0,21,7,Inpatient Physician
29276OH0920357,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
99969OH0100001,Gold,1816.837333799999,0,0,59,19,Inpatient Physician
29276OH0920335,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920346,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920368,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920386,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920395,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
99969OH0100002,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
99969OH0100003,Silver,1124.032382100002,0,0,59,19,Inpatient Physician
99969OH0100004,Silver,0.0,0,0,9,3,Inpatient Physician
29276OH0920011,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920013,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920015,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920195,Bronze,0.0,0,0,18,6,Inpatient Physician
64353OH0010003,Bronze,-260.33859680000114,0,0,22,7,Advanced Imaging
64353OH0030002,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
29276OH0920023,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
64353OH0010001,Gold,2727.722261399998,0,0,59,19,Inpatient Physician
29276OH0920017,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920021,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920153,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920216,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920258,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
64353OH0010002,Silver,-19.248857900000516,0,0,56,18,Inpatient Physician
64353OH0030001,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
29276OH0920307,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920318,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920329,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920382,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0080025,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0080026,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920362,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
99969OH0080021,Gold,1816.837333799999,0,0,59,19,Inpatient Physician
29276OH0920340,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920351,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920373,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920391,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920400,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
99969OH0080022,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
99969OH0080023,Silver,0.0,0,0,9,3,Inpatient Physician
29276OH0920306,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920317,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920328,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920381,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920361,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920339,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920350,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920372,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920390,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920399,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
29276OH0920034,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920049,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920064,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920198,Bronze,0.0,0,0,18,6,Inpatient Physician
66083OH0610002,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0080007,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0080012,Bronze,0.0,0,0,21,7,Inpatient Physician
26734OH0010004,Bronze,-141.3355677750004,0,0,22,7,Advanced Imaging
26734OH0010005,Bronze,0.0,0,0,18,6,Inpatient Physician
26734OH0010009,Bronze,-175.63161580000065,0,0,22,7,Advanced Imaging
26734OH0010010,Bronze,0.0,0,0,21,7,Inpatient Physician
66083OH0610001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
29276OH0920139,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
99969OH0080001,Gold,1816.837333799999,0,0,59,19,Inpatient Physician
26734OH0010001,Gold,1763.2916960500029,0,0,59,19,Inpatient Physician
29276OH0920079,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920109,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920156,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920219,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920261,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
66083OH0610003,Silver,46.837333800001275,0,0,59,19,Inpatient Physician
99969OH0080003,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
99969OH0080005,Silver,0.0,0,0,9,3,Inpatient Physician
26734OH0010002,Silver,-6.720738599999649,0,0,53,17,Inpatient Physician
26734OH0010003,Silver,1572.0161910499971,0,0,59,19,Inpatient Physician
26734OH0010006,Silver,644.0323821000048,0,0,59,19,Inpatient Physician
26734OH0010007,Silver,-107.74166029999978,0,0,43,14,Inpatient Physician
26734OH0010008,Silver,-76.07716029999992,0,0,49,16,Inpatient Physician
28162OH0060007,Bronze,-4.695138249999662,0,0,28,9,Inpatient Physician
28162OH0060008,Bronze,-89.0706088749984,0,0,27,9,Specialist
28162OH0060022,Bronze,-4.695138249999662,0,0,28,9,Inpatient Physician
28162OH0060023,Bronze,-89.0706088749984,0,0,27,9,Specialist
28162OH0060037,Bronze,-4.695138249999662,0,0,28,9,Inpatient Physician
28162OH0060038,Bronze,-89.0706088749984,0,0,27,9,Specialist
28162OH0060064,Bronze,-89.0706088749984,0,0,27,9,Specialist
28162OH0060065,Bronze,-4.695138249999662,0,0,28,9,Inpatient Physician
28162OH0060075,Bronze,0.0,0,0,18,6,Inpatient Physician
28162OH0060076,Bronze,0.0,0,0,18,6,Inpatient Physician
28162OH0060077,Bronze,0.0,0,0,18,6,Inpatient Physician
28162OH0060078,Bronze,0.0,0,0,18,6,Inpatient Physician
28162OH0060079,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
29276OH0920305,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920316,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920327,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920380,Bronze,0.0,0,0,18,6,Inpatient Physician
28162OH0060021,Catastrophic,0.0,0,0,21,7,Inpatient Physician
28162OH0060036,Catastrophic,0.0,0,0,21,7,Inpatient Physician
28162OH0060051,Catastrophic,0.0,0,0,21,7,Inpatient Physician
28162OH0060066,Catastrophic,0.0,0,0,21,7,Inpatient Physician
28162OH0060016,Gold,2348.418666899995,0,0,59,19,Inpatient Physician
28162OH0060018,Gold,1616.8373337999988,0,0,59,19,Inpatient Physician
28162OH0060019,Gold,1453.5466672499965,0,0,59,19,Inpatient Physician
28162OH0060031,Gold,2348.418666899995,0,0,59,19,Inpatient Physician
28162OH0060033,Gold,1616.8373337999988,0,0,59,19,Inpatient Physician
28162OH0060034,Gold,1453.5466672499965,0,0,59,19,Inpatient Physician
28162OH0060046,Gold,2348.418666899995,0,0,59,19,Inpatient Physician
28162OH0060048,Gold,1616.8373337999988,0,0,59,19,Inpatient Physician
28162OH0060049,Gold,1453.5466672499965,0,0,59,19,Inpatient Physician
28162OH0060053,Gold,1453.5466672499965,0,0,59,19,Inpatient Physician
28162OH0060054,Gold,1616.8373337999988,0,0,59,19,Inpatient Physician
28162OH0060056,Gold,2348.418666899995,0,0,59,19,Inpatient Physician
29276OH0920360,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
28162OH0060011,Silver,-14.813335599999384,0,0,23,8,Lab
28162OH0060012,Silver,-2.9550516999992453,0,0,45,15,Specialist
28162OH0060014,Silver,244.03238210000518,0,0,59,19,Inpatient Physician
28162OH0060026,Silver,-14.813335599999384,0,0,23,8,Lab
28162OH0060027,Silver,-2.9550516999992453,0,0,45,15,Specialist
28162OH0060029,Silver,244.03238210000518,0,0,59,19,Inpatient Physician
28162OH0060041,Silver,-14.813335599999384,0,0,23,8,Lab
28162OH0060042,Silver,-2.9550516999992453,0,0,45,15,Specialist
28162OH0060044,Silver,244.03238210000518,0,0,59,19,Inpatient Physician
28162OH0060058,Silver,244.03238210000518,0,0,59,19,Inpatient Physician
28162OH0060060,Silver,-2.9550516999992453,0,0,45,15,Specialist
28162OH0060061,Silver,-14.813335599999384,0,0,23,8,Lab
28162OH0060068,Silver,-12.033338999999359,187.96666100000064,0,24,8,Specialist
28162OH0060070,Silver,-12.033338999999359,187.96666100000064,0,24,8,Specialist
28162OH0060072,Silver,-12.033338999999359,187.96666100000064,0,24,8,Specialist
28162OH0060074,Silver,-12.033338999999359,187.96666100000064,0,24,8,Specialist
29276OH0920338,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920349,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920371,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920389,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920398,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
29276OH0920001,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920002,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920003,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920027,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920008,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920005,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920007,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920026,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920028,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920029,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
29276OH0920303,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920314,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920325,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920378,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0080032,Bronze,0.0,0,0,18,6,Inpatient Physician
99969OH0080033,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920358,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
99969OH0080028,Gold,1816.837333799999,0,0,59,19,Inpatient Physician
29276OH0920336,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920347,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920369,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920387,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920396,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
99969OH0080029,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
99969OH0080030,Silver,0.0,0,0,9,3,Inpatient Physician
29276OH0920299,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920310,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920321,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920374,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920354,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920332,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920343,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920365,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920383,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920392,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
29276OH0920032,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920047,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920062,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920196,Bronze,0.0,0,0,18,6,Inpatient Physician
74313OH0210008,Bronze,0.0,0,0,18,6,Inpatient Physician
74313OH0210011,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
29276OH0920137,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
74313OH0210001,Gold,2166.8373337999983,0,0,59,19,Inpatient Physician
29276OH0920077,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920107,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920154,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920217,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920259,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
74313OH0210002,Silver,-5.416735599999434,0,0,38,13,Lab
74313OH0210006,Silver,-12.955051699999249,0,0,44,15,Lab
74313OH0210010,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
29276OH0920010,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920012,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920014,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920194,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920022,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920016,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920020,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920152,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920215,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920257,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
29276OH0920036,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920051,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920066,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920200,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920141,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920081,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920111,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920158,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920221,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920263,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
29276OH0920301,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920312,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920323,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920376,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920356,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920334,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920345,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920367,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920385,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920394,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
66083OH0610012,Bronze,0.0,0,0,18,6,Inpatient Physician
66083OH0610011,Catastrophic,0.0,0,0,21,7,Inpatient Physician
66083OH0610014,Gold,1096.837333800002,0,0,59,19,Inpatient Physician
66083OH0610013,Silver,46.837333800001275,0,0,59,19,Inpatient Physician
29276OH0920304,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920315,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920326,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920379,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920359,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920337,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920348,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920370,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920388,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920397,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
23340OH0010007,Bronze,0.0,0,0,18,6,Inpatient Physician
23340OH0010013,Bronze,0.0,0,0,18,6,Inpatient Physician
23340OH0010016,Bronze,0.0,0,0,21,7,Inpatient Physician
23340OH0010019,Bronze,0.0,0,0,21,7,Inpatient Physician
23340OH0010001,Gold,1816.837333799999,0,0,59,19,Inpatient Physician
23340OH0010021,Gold,1816.837333799999,0,0,59,19,Inpatient Physician
23340OH0010003,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
23340OH0010005,Silver,0.0,0,0,9,3,Inpatient Physician
23340OH0010009,Silver,918.5466672499967,0,0,59,19,Inpatient Physician
23340OH0010011,Silver,0.0,0,0,9,3,Inpatient Physician
29276OH0920300,Bronze,-393.2018248000003,0,0,30,10,Inpatient Physician
29276OH0920311,Bronze,-45.88814670000026,0,0,33,11,Inpatient Physician
29276OH0920322,Bronze,0.0,0,0,21,7,Inpatient Physician
29276OH0920375,Bronze,0.0,0,0,18,6,Inpatient Physician
29276OH0920355,Gold,-27.728065399998783,0,0,34,11,Inpatient Physician
29276OH0920333,Silver,-44.88780409999973,0,0,27,9,Inpatient Physician
29276OH0920344,Silver,2022.860484175,0,0,57,19,Inpatient Physician
29276OH0920366,Silver,-376.8646384999995,0,0,31,10,Inpatient Physician
29276OH0920384,Silver,316.90698945000275,0,0,57,19,Inpatient Physician
29276OH0920393,Silver,-0.3732117499994416,0,0,36,12,Inpatient Physician
52664OH1520029,Catastrophic,0.0,0,0,21,7,Inpatient Physician
52664OH1510050,Gold,2576.8373337999974,0,0,59,19,Inpatient Physician
52664OH1510032,Silver,-36.68374929999975,0,0,52,17,Specialist
52664OH1510038,Silver,-42.116301699999696,0,0,36,12,Specialist
52664OH1510054,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
87571OK0320006,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0320073,Bronze,-475.63161580000013,0,0,22,7,Advanced Imaging
87571OK0320077,Bronze,-144.22371185000037,0,0,22,7,Advanced Imaging
87571OK0350024,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0350041,Bronze,-26.64908439999884,0,0,24,8,Specialist
87571OK0350044,Bronze,-482.81580790000066,0,0,22,7,Advanced Imaging
87571OK0460015,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
87571OK0320065,Catastrophic,0.0,0,0,21,7,Inpatient Physician
87571OK0350032,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
87571OK0460007,Gold,-36.61177649999999,0,0,27,9,Specialist
87571OK0320069,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
87571OK0350035,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
87571OK0350038,Silver,-59.27016619999927,0,0,50,16,Advanced Imaging
87571OK0350053,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
87571OK0460011,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
87571OK0320031,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0320071,Bronze,-475.63161580000013,0,0,22,7,Advanced Imaging
87571OK0320075,Bronze,-144.22371185000037,0,0,22,7,Advanced Imaging
87571OK0350006,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0350039,Bronze,-26.64908439999884,0,0,24,8,Specialist
87571OK0350042,Bronze,-482.81580790000066,0,0,22,7,Advanced Imaging
87571OK0460013,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
87571OK0320063,Catastrophic,0.0,0,0,21,7,Inpatient Physician
87571OK0350030,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
87571OK0460005,Gold,-36.61177649999999,0,0,27,9,Specialist
87571OK0320067,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
87571OK0350033,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
87571OK0350036,Silver,-59.27016619999927,0,0,50,16,Advanced Imaging
87571OK0350051,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
87571OK0460009,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
87571OK0320030,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0320070,Bronze,-475.63161580000013,0,0,22,7,Advanced Imaging
87571OK0320074,Bronze,-144.22371185000037,0,0,22,7,Advanced Imaging
87571OK0350022,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0350028,Bronze,-26.64908439999884,0,0,24,8,Specialist
87571OK0350029,Bronze,-482.81580790000066,0,0,22,7,Advanced Imaging
87571OK0460012,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
87571OK0320062,Catastrophic,0.0,0,0,21,7,Inpatient Physician
87571OK0350025,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
87571OK0460004,Gold,-36.61177649999999,0,0,27,9,Specialist
87571OK0320066,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
87571OK0350026,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
87571OK0350027,Silver,-59.27016619999927,0,0,50,16,Advanced Imaging
87571OK0350046,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
87571OK0460008,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
87571OK0320032,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0320072,Bronze,-475.63161580000013,0,0,22,7,Advanced Imaging
87571OK0320076,Bronze,-144.22371185000037,0,0,22,7,Advanced Imaging
87571OK0350023,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0350040,Bronze,-26.64908439999884,0,0,24,8,Specialist
87571OK0350043,Bronze,-482.81580790000066,0,0,22,7,Advanced Imaging
87571OK0460014,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
87571OK0320064,Catastrophic,0.0,0,0,21,7,Inpatient Physician
87571OK0350031,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
87571OK0460006,Gold,-36.61177649999999,0,0,27,9,Specialist
87571OK0320068,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
87571OK0350034,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
87571OK0350037,Silver,-59.27016619999927,0,0,50,16,Advanced Imaging
87571OK0350052,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
87571OK0460010,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
87571OK0320033,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0320048,Bronze,-475.63161580000013,0,0,22,7,Advanced Imaging
87571OK0320049,Bronze,-144.22371185000037,0,0,22,7,Advanced Imaging
87571OK0350057,Bronze,0.0,0,0,18,6,Inpatient Physician
87571OK0350061,Bronze,-26.64908439999884,0,0,24,8,Specialist
87571OK0350062,Bronze,-482.81580790000066,0,0,22,7,Advanced Imaging
87571OK0460003,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
87571OK0320046,Catastrophic,0.0,0,0,21,7,Inpatient Physician
87571OK0350058,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
87571OK0460001,Gold,-36.61177649999999,0,0,27,9,Specialist
87571OK0320047,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
87571OK0350059,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
87571OK0350060,Silver,-59.27016619999927,0,0,50,16,Advanced Imaging
87571OK0350064,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
87571OK0460002,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
63474OR0010003,Bronze,-224.43833899999936,580.5616610000009,0,22,7,Advanced Imaging
39424OR1560006,Bronze,-224.43833899999936,580.5616610000009,0,22,7,Advanced Imaging
56707OR1000004,Bronze,-224.43833899999936,580.5616610000009,0,22,7,Advanced Imaging
63474OR0010001,Gold,2266.8373337999974,0,0,59,19,Inpatient Physician
39424OR1560004,Gold,2266.8373337999974,0,0,59,19,Inpatient Physician
56707OR0990004,Gold,2266.8373337999974,0,0,59,19,Inpatient Physician
63474OR0010002,Silver,-143.9052492999998,0,0,50,16,Advanced Imaging
39424OR1560005,Silver,-143.9052492999998,0,0,50,16,Advanced Imaging
56707OR0870004,Silver,-143.9052492999998,0,0,50,16,Advanced Imaging
63474OR0310002,Bronze,-110.74585539999944,0,0,31,10,Inpatient Physician
63474OR0310004,Bronze,-164.6250474999997,255.37495250000046,0,21,7,Inpatient Physician
63474OR0590001,Bronze,-164.6250474999997,255.37495250000046,0,21,7,Inpatient Physician
71287OR0420004,Bronze,-224.43833899999936,580.5616610000009,0,22,7,Advanced Imaging
71287OR0420014,Bronze,-19.79802160000027,0,0,30,10,Specialist
71287OR0420015,Bronze,-382.0395197500005,0,0,22,7,Advanced Imaging
56707OR0850008,Bronze,0.0,0,0,21,7,Inpatient Physician
56707OR0890005,Bronze,-38.32454219999936,0,0,24,8,Specialist
56707OR1000002,Bronze,-224.43833899999936,580.5616610000009,0,22,7,Advanced Imaging
71287OR0420010,Catastrophic,0.0,0,0,21,7,Inpatient Physician
71287OR0420001,Gold,1304.9283959000004,0,0,59,19,Inpatient Physician
71287OR0420002,Gold,2266.8373337999974,0,0,59,19,Inpatient Physician
71287OR0420005,Gold,1766.8373337999988,0,0,59,19,Inpatient Physician
56707OR0990002,Gold,2266.8373337999974,0,0,59,19,Inpatient Physician
63474OR0310001,Silver,1797.0161910499958,0,0,59,19,Inpatient Physician
63474OR0310003,Silver,334.01619105000066,0,0,59,19,Inpatient Physician
71287OR0420003,Silver,-143.9052492999998,0,0,50,16,Advanced Imaging
71287OR0420011,Silver,265.2560007000002,0,0,59,19,Inpatient Physician
71287OR0420012,Silver,-60.851499299999745,0,0,53,17,Inpatient Physician
56707OR0850006,Silver,-84.74399929999983,0,0,59,19,Inpatient Physician
56707OR0870002,Silver,-143.9052492999998,0,0,50,16,Advanced Imaging
39424OR1560003,Bronze,-224.43833899999936,580.5616610000009,0,22,7,Advanced Imaging
