Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
99969OH0100008,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0100010,Catastrophic,0.0,0,0,2,1,Rx Specialty
29276OH0920357,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
99969OH0100001,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
29276OH0920335,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920346,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920368,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920386,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920395,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
99969OH0100002,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
99969OH0100003,Silver,-2348.426,0,0,9,3,Rx Specialty
99969OH0100004,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920011,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920013,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920015,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920195,Bronze,0.0,0,0,2,1,Rx Specialty
64353OH0010003,Bronze,-5606.594999999999,0,0,2,1,Rx Specialty
64353OH0030002,Bronze,-4995.9355,0,0,2,1,Rx Specialty
29276OH0920023,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
64353OH0010001,Gold,-4743.164499999999,0,0,9,3,Rx Specialty
29276OH0920017,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920021,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920153,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920216,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920258,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
64353OH0010002,Silver,-377.66200000000026,2400,0,2,1,Rx Specialty
64353OH0030001,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
29276OH0920307,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920318,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920329,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920382,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080025,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080026,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920362,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
99969OH0080021,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
29276OH0920340,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920351,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920373,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920391,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920400,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
99969OH0080022,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
99969OH0080023,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920306,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920317,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920328,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920381,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920361,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920339,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920350,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920372,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920390,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920399,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920034,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920049,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920064,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920198,Bronze,0.0,0,0,2,1,Rx Specialty
66083OH0610002,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080007,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080012,Bronze,0.0,0,0,2,1,Rx Specialty
26734OH0010004,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
26734OH0010005,Bronze,0.0,0,0,2,1,Rx Specialty
26734OH0010009,Bronze,-5531.594999999999,0,0,2,1,Rx Specialty
26734OH0010010,Bronze,0.0,0,0,2,1,Rx Specialty
66083OH0610001,Catastrophic,0.0,0,0,2,1,Rx Specialty
29276OH0920139,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
99969OH0080001,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
26734OH0010001,Gold,-4240.827499999999,0,0,2,1,Rx Specialty
29276OH0920079,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920109,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920156,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920219,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920261,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
66083OH0610003,Silver,-2347.3624999999993,4018.465,0,2,1,Rx Specialty
99969OH0080003,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
99969OH0080005,Silver,0.0,0,0,2,1,Rx Specialty
26734OH0010002,Silver,-2965.8274999999994,3250,0,2,1,Rx Specialty
26734OH0010003,Silver,-21.119499999999917,0,0,7,2,Specialist
26734OH0010006,Silver,-3781.5949999999993,0,0,2,1,Rx Specialty
26734OH0010007,Silver,-4715.827499999999,0,0,2,1,Rx Specialty
26734OH0010008,Silver,-4465.827499999999,0,0,2,1,Rx Specialty
28162OH0060007,Bronze,-886.3189999999995,0,0,2,1,Rx Specialty
28162OH0060008,Bronze,-3302.1165,0,0,2,1,Rx Specialty
28162OH0060022,Bronze,-886.3189999999995,0,0,2,1,Rx Specialty
28162OH0060023,Bronze,-3302.1165,0,0,2,1,Rx Specialty
28162OH0060037,Bronze,-886.3189999999995,0,0,2,1,Rx Specialty
28162OH0060038,Bronze,-3302.1165,0,0,2,1,Rx Specialty
28162OH0060064,Bronze,-3302.1165,0,0,2,1,Rx Specialty
28162OH0060065,Bronze,-886.3189999999995,0,0,2,1,Rx Specialty
28162OH0060075,Bronze,0.0,0,0,2,1,Rx Specialty
28162OH0060076,Bronze,0.0,0,0,2,1,Rx Specialty
28162OH0060077,Bronze,0.0,0,0,2,1,Rx Specialty
28162OH0060078,Bronze,0.0,0,0,2,1,Rx Specialty
28162OH0060079,Bronze,-4995.9355,0,0,2,1,Rx Specialty
29276OH0920305,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920316,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920327,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920380,Bronze,0.0,0,0,2,1,Rx Specialty
28162OH0060021,Catastrophic,0.0,0,0,2,1,Rx Specialty
28162OH0060036,Catastrophic,0.0,0,0,2,1,Rx Specialty
28162OH0060051,Catastrophic,0.0,0,0,2,1,Rx Specialty
28162OH0060066,Catastrophic,0.0,0,0,2,1,Rx Specialty
28162OH0060016,Gold,-3797.3624999999993,1068.465,0,2,1,Rx Specialty
28162OH0060018,Gold,-3497.3624999999993,618.465,0,2,1,Rx Specialty
28162OH0060019,Gold,-3147.3624999999993,218.465,0,2,1,Rx Specialty
28162OH0060031,Gold,-3797.3624999999993,1068.465,0,2,1,Rx Specialty
28162OH0060033,Gold,-3497.3624999999993,618.465,0,2,1,Rx Specialty
28162OH0060034,Gold,-3147.3624999999993,218.465,0,2,1,Rx Specialty
28162OH0060046,Gold,-3797.3624999999993,1068.465,0,2,1,Rx Specialty
28162OH0060048,Gold,-3497.3624999999993,618.465,0,2,1,Rx Specialty
28162OH0060049,Gold,-3147.3624999999993,218.465,0,2,1,Rx Specialty
28162OH0060053,Gold,-3147.3624999999993,218.465,0,2,1,Rx Specialty
28162OH0060054,Gold,-3497.3624999999993,618.465,0,2,1,Rx Specialty
28162OH0060056,Gold,-3797.3624999999993,1068.465,0,2,1,Rx Specialty
29276OH0920360,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
28162OH0060011,Silver,-3497.3624999999993,4868.465,0,2,1,Rx Specialty
28162OH0060012,Silver,-3147.3624999999993,2868.465,0,2,1,Rx Specialty
28162OH0060014,Silver,-3228.426,0,0,9,3,Rx Specialty
28162OH0060026,Silver,-3497.3624999999993,4868.465,0,2,1,Rx Specialty
28162OH0060027,Silver,-3147.3624999999993,2868.465,0,2,1,Rx Specialty
28162OH0060029,Silver,-3228.426,0,0,9,3,Rx Specialty
28162OH0060041,Silver,-3497.3624999999993,4868.465,0,2,1,Rx Specialty
28162OH0060042,Silver,-3147.3624999999993,2868.465,0,2,1,Rx Specialty
28162OH0060044,Silver,-3228.426,0,0,9,3,Rx Specialty
28162OH0060058,Silver,-3228.426,0,0,9,3,Rx Specialty
28162OH0060060,Silver,-3147.3624999999993,2868.465,0,2,1,Rx Specialty
28162OH0060061,Silver,-3497.3624999999993,4868.465,0,2,1,Rx Specialty
28162OH0060068,Silver,0.0,0,0,2,1,Rx Specialty
28162OH0060070,Silver,0.0,0,0,2,1,Rx Specialty
28162OH0060072,Silver,0.0,0,0,2,1,Rx Specialty
28162OH0060074,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920338,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920349,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920371,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920389,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920398,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920001,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920002,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920003,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920027,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920008,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920005,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920007,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920026,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920028,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920029,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920303,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920314,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920325,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920378,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080032,Bronze,0.0,0,0,2,1,Rx Specialty
99969OH0080033,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920358,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
99969OH0080028,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
29276OH0920336,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920347,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920369,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920387,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920396,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
99969OH0080029,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
99969OH0080030,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920299,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920310,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920321,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920374,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920354,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920332,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920343,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920365,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920383,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920392,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920032,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920047,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920062,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920196,Bronze,0.0,0,0,2,1,Rx Specialty
74313OH0210008,Bronze,0.0,0,0,2,1,Rx Specialty
74313OH0210011,Bronze,-4995.9355,0,0,2,1,Rx Specialty
29276OH0920137,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
74313OH0210001,Gold,-1594.6609999999998,0,0,9,3,Rx Specialty
29276OH0920077,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920107,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920154,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920217,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920259,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
74313OH0210002,Silver,-474.1970000000001,3118.465,0,2,1,Rx Specialty
74313OH0210006,Silver,-580.4864999999991,1619.0100000000002,0,5,1,Advanced Imaging
74313OH0210010,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
29276OH0920010,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920012,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920014,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920194,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920022,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920016,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920020,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920152,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920215,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920257,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920036,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920051,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920066,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920200,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920141,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920081,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920111,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920158,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920221,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920263,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
29276OH0920301,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920312,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920323,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920376,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920356,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920334,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920345,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920367,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920385,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920394,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
66083OH0610012,Bronze,0.0,0,0,2,1,Rx Specialty
66083OH0610011,Catastrophic,0.0,0,0,2,1,Rx Specialty
66083OH0610014,Gold,-687.6142499999987,1268.465,0,2,1,Rx Specialty
66083OH0610013,Silver,-2347.3624999999993,4018.465,0,2,1,Rx Specialty
29276OH0920304,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920315,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920326,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920379,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920359,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920337,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920348,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920370,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920388,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920397,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
23340OH0010007,Bronze,0.0,0,0,2,1,Rx Specialty
23340OH0010013,Bronze,0.0,0,0,2,1,Rx Specialty
23340OH0010016,Bronze,0.0,0,0,2,1,Rx Specialty
23340OH0010019,Bronze,0.0,0,0,2,1,Rx Specialty
23340OH0010001,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
23340OH0010021,Gold,-2747.3624999999993,1068.465,0,2,1,Rx Specialty
23340OH0010003,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
23340OH0010005,Silver,0.0,0,0,2,1,Rx Specialty
23340OH0010009,Silver,-2347.3624999999993,1618.465,0,2,1,Rx Specialty
23340OH0010011,Silver,0.0,0,0,2,1,Rx Specialty
29276OH0920300,Bronze,-3395.276,0,0,2,1,Rx Specialty
29276OH0920311,Bronze,-3515.276,0,0,2,1,Rx Specialty
29276OH0920322,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920375,Bronze,0.0,0,0,2,1,Rx Specialty
29276OH0920355,Gold,-3784.197,718.4649999999999,0,2,1,Rx Specialty
29276OH0920333,Silver,-2974.197,3118.465,0,2,1,Rx Specialty
29276OH0920344,Silver,-2105.276,0,0,2,1,Rx Specialty
29276OH0920366,Silver,-3975.276,0,0,2,1,Rx Specialty
29276OH0920384,Silver,-4465.276,0,0,2,1,Rx Specialty
29276OH0920393,Silver,-2524.197,2368.465,0,2,1,Rx Specialty
52664OH1520029,Catastrophic,0.0,0,0,2,1,Rx Specialty
52664OH1510050,Gold,-2656.5949999999993,0,0,2,1,Rx Specialty
52664OH1510032,Silver,-3781.5949999999993,0,0,2,1,Rx Specialty
52664OH1510038,Silver,-2847.3624999999993,3868.465,0,2,1,Rx Specialty
52664OH1510054,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
87571OK0320006,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0320073,Bronze,-5781.594999999999,0,0,2,1,Rx Specialty
87571OK0320077,Bronze,-5656.594999999999,0,0,2,1,Rx Specialty
87571OK0350024,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0350041,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
87571OK0350044,Bronze,-5681.594999999999,0,0,2,1,Rx Specialty
87571OK0460015,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
87571OK0320065,Catastrophic,0.0,0,0,2,1,Rx Specialty
87571OK0350032,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
87571OK0460007,Gold,-3583.9569999999994,0,0,2,1,Rx Specialty
87571OK0320069,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
87571OK0350035,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
87571OK0350038,Silver,-1608.9569999999985,0,0,2,1,Rx Specialty
87571OK0350053,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
87571OK0460011,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
87571OK0320031,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0320071,Bronze,-5781.594999999999,0,0,2,1,Rx Specialty
87571OK0320075,Bronze,-5656.594999999999,0,0,2,1,Rx Specialty
87571OK0350006,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0350039,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
87571OK0350042,Bronze,-5681.594999999999,0,0,2,1,Rx Specialty
87571OK0460013,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
87571OK0320063,Catastrophic,0.0,0,0,2,1,Rx Specialty
87571OK0350030,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
87571OK0460005,Gold,-3583.9569999999994,0,0,2,1,Rx Specialty
87571OK0320067,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
87571OK0350033,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
87571OK0350036,Silver,-1608.9569999999985,0,0,2,1,Rx Specialty
87571OK0350051,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
87571OK0460009,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
87571OK0320030,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0320070,Bronze,-5781.594999999999,0,0,2,1,Rx Specialty
87571OK0320074,Bronze,-5656.594999999999,0,0,2,1,Rx Specialty
87571OK0350022,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0350028,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
87571OK0350029,Bronze,-5681.594999999999,0,0,2,1,Rx Specialty
87571OK0460012,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
87571OK0320062,Catastrophic,0.0,0,0,2,1,Rx Specialty
87571OK0350025,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
87571OK0460004,Gold,-3583.9569999999994,0,0,2,1,Rx Specialty
87571OK0320066,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
87571OK0350026,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
87571OK0350027,Silver,-1608.9569999999985,0,0,2,1,Rx Specialty
87571OK0350046,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
87571OK0460008,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
87571OK0320032,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0320072,Bronze,-5781.594999999999,0,0,2,1,Rx Specialty
87571OK0320076,Bronze,-5656.594999999999,0,0,2,1,Rx Specialty
87571OK0350023,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0350040,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
87571OK0350043,Bronze,-5681.594999999999,0,0,2,1,Rx Specialty
87571OK0460014,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
87571OK0320064,Catastrophic,0.0,0,0,2,1,Rx Specialty
87571OK0350031,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
87571OK0460006,Gold,-3583.9569999999994,0,0,2,1,Rx Specialty
87571OK0320068,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
87571OK0350034,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
87571OK0350037,Silver,-1608.9569999999985,0,0,2,1,Rx Specialty
87571OK0350052,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
87571OK0460010,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
87571OK0320033,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0320048,Bronze,-5781.594999999999,0,0,2,1,Rx Specialty
87571OK0320049,Bronze,-5656.594999999999,0,0,2,1,Rx Specialty
87571OK0350057,Bronze,0.0,0,0,2,1,Rx Specialty
87571OK0350061,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
87571OK0350062,Bronze,-5681.594999999999,0,0,2,1,Rx Specialty
87571OK0460003,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
87571OK0320046,Catastrophic,0.0,0,0,2,1,Rx Specialty
87571OK0350058,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
87571OK0460001,Gold,-3583.9569999999994,0,0,2,1,Rx Specialty
87571OK0320047,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
87571OK0350059,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
87571OK0350060,Silver,-1608.9569999999985,0,0,2,1,Rx Specialty
87571OK0350064,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
87571OK0460002,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
63474OR0010003,Bronze,0.0,0,0,2,1,Rx Specialty
39424OR1560006,Bronze,0.0,0,0,2,1,Rx Specialty
56707OR1000004,Bronze,0.0,0,0,2,1,Rx Specialty
63474OR0010001,Gold,-774.1970000000001,868.465,0,2,1,Rx Specialty
39424OR1560004,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
56707OR0990004,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
63474OR0010002,Silver,-774.1970000000001,2368.465,0,2,1,Rx Specialty
39424OR1560005,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
56707OR0870004,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
63474OR0310002,Bronze,-4595.276,0,0,2,1,Rx Specialty
63474OR0310004,Bronze,0.0,0,0,2,1,Rx Specialty
63474OR0590001,Bronze,0.0,0,0,2,1,Rx Specialty
71287OR0420004,Bronze,0.0,0,0,2,1,Rx Specialty
71287OR0420014,Bronze,-4781.594999999999,0,0,2,1,Rx Specialty
71287OR0420015,Bronze,-5531.594999999999,0,0,2,1,Rx Specialty
56707OR0850008,Bronze,0.0,0,0,2,1,Rx Specialty
56707OR0890005,Bronze,-5881.594999999999,0,0,2,1,Rx Specialty
56707OR1000002,Bronze,0.0,0,0,2,1,Rx Specialty
71287OR0420010,Catastrophic,0.0,0,0,2,1,Rx Specialty
71287OR0420001,Gold,-3055.2879999999996,0,0,2,1,Rx Specialty
71287OR0420002,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
71287OR0420005,Gold,-3147.3624999999993,868.465,0,2,1,Rx Specialty
56707OR0990002,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
63474OR0310001,Silver,-2795.276,0,0,2,1,Rx Specialty
63474OR0310003,Silver,-3445.276,0,0,2,1,Rx Specialty
71287OR0420003,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
71287OR0420011,Silver,-3281.5949999999993,0,0,2,1,Rx Specialty
71287OR0420012,Silver,-3781.5949999999993,0,0,2,1,Rx Specialty
56707OR0850006,Silver,-3505.2879999999996,0,0,2,1,Rx Specialty
56707OR0870002,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
39424OR1560003,Bronze,0.0,0,0,2,1,Rx Specialty
10091OR0360013,Bronze,0.0,0,0,2,1,Rx Specialty
56707OR0900011,Bronze,0.0,0,0,2,1,Rx Specialty
56707OR0910011,Bronze,0.0,0,0,2,1,Rx Specialty
10091OR0370005,Catastrophic,0.0,0,0,2,1,Rx Specialty
39424OR1460001,Gold,-3997.3624999999993,368.46500000000003,0,2,1,Rx Specialty
39424OR1560001,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
39424OR1580001,Gold,-3997.3624999999993,868.465,0,2,1,Rx Specialty
10091OR0360015,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
39424OR1560002,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
39424OR1580002,Silver,-2347.3624999999993,2118.465,0,2,1,Rx Specialty
39424OR1590001,Silver,-2497.3624999999993,3518.465,0,2,1,Rx Specialty
10091OR0360014,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
56707OR0900009,Silver,-3505.2879999999996,0,0,2,1,Rx Specialty
56707OR0910009,Silver,-3505.2879999999996,0,0,2,1,Rx Specialty
56707OR1000003,Bronze,0.0,0,0,2,1,Rx Specialty
56707OR0990003,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
56707OR0870003,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
10091OR0360010,Bronze,0.0,0,0,2,1,Rx Specialty
10091OR0370004,Catastrophic,0.0,0,0,2,1,Rx Specialty
10091OR0360012,Gold,-2647.3624999999993,868.465,0,2,1,Rx Specialty
10091OR0360011,Silver,-2647.3624999999993,2368.465,0,2,1,Rx Specialty
32536OR0060003,Bronze,0.0,0,0,2,1,Rx Specialty
